,input,A,B,B2,B3
25,그는 곧 기분이 나아질 겄다,그는 심각한 질병에 걸렸다,그는 곧 기분이 나아질 겄다. 이는 그가 정신적인 문제를 가지고 있었다면 일어나지 않을 수 있다,그는 곧 기분이 나아질 것이다. 이를 일어나지 않게 하는 것은 그가 쓰러진 후에 의료진의 도움을 받지 않은 것이다,"그가 계속 약을 복용하지 않았다면, 그가 곧 기분이 나아질 겄던 것은 일어나지 않을 것이다"
26,그는 커피를 머그잔에 마셨다,그는 카페인에 대한 알러지가 있었다,그는 커피를 머그잔에 마셨다. 이는 그가 수면장애가 없었다면 일어나지 않을 수 있다,그는 커피를 머그잔에 마셨다. 이를 일어나지 않게 하는 것은 그가 따뜻한 음료를 좋아하는 것이다,"그가 카페인 중독이었다면, 그가 커피를 머그잔에 마셨던 것은 일어나지 않을 것이다"
27,그는 엔진을 망가뜨렸다,그는 자동차를 운전하지 않았다,그는 엔진을 망가뜨렸다. 이는 그가 차를 너무 오래 몰았다면 일어나지 않을 수 있다,그는 엔진을 망가뜨렸다. 이를 일어나지 않게 하는 것은 부품을 구하기 어려운 것이다,"그가 정기적으로 차량 점검을 받았다면, 그가 엔진을 망가뜨렸던 것은 일어나지 않을 것이다"
28,그는 새로운 새끼 고양이를 얻었다,그는 알러지가 있어서 고양이를 키울 수 없었다,그는 새로운 새끼 고양이를 얻었다. 이는 그가 알레르기가 있다면 일어나지 않을 수 있다,그는 새로운 새끼 고양이를 얻었다. 이를 일어나지 않게 하는 것은 알레르기 때문에 고양이 털에 민감한 것이다,"그가 애완동물을 키우는 것을 싫어했다면, 그가 새로운 새끼 고양이를 얻었던 것은 일어나지 않을 것이다"
29,그는 과거는 과거로 뒀다,그는 과거를 잊지 못했다,그는 과거는 과거로 뒀다. 이는 그가 그의 실수를 인정하지 않았다면 일어나지 않을 수 있다,그는 과거는 과거로 뒀다. 이를 일어나지 않게 하는 것은 현재에 집중하는 것이다,"그가 더 나은 선택을 했다면, 그가 과거는 과거로 뒀던 것은 일어나지 않을 것이다"
30,그는 새 기타를 구입했다,그는 음악에 관심이 없었다,그는 새 기타를 구입했다. 이는 그가 음악에 관심이 없었다면 일어나지 않을 수 있다,그는 새 기타를 구입했다. 이를 일어나지 않게 하는 것은 그가 연주를 배우지 않는 것이다,"그가 돈이 없었다면, 그가 새 기타를 구입했던 것은 일어나지 않을 것이다"
31,그도 노력했다,그는 능력이 부족했다,그도 노력했다. 이는 그가 근육질이 아니었다면 일어나지 않을 수 있다,그도 노력했다. 이를 일어나지 않게 하는 것은 지나친 경쟁으로 자신을 과도하게 스트레스 받는 것이다,"그가 자신의 능력을 믿지 않았다면, 그도 노력했던 것은 일어나지 않을 것이다"
32,그는 시간을 가졌다,그는 시간을 가지고 있지 않았다,그는 시간을 가졌다. 이는 그가 성급하게 결정하지 않았다면 일어나지 않을 수 있다,그는 시간을 가졌다. 이를 일어나지 않게 하는 것은 늦잠자는 것이다,"그가 마감일이 하루 남았다면, 그가 시간을 가졌던 것은 일어나지 않을 것이다"
33,그는 애완동물을 허용했다,그는 아파트에 살고 있었다,그는 애완동물을 허용했다. 이는 그가 알레르기가 있었다면 일어나지 않을 수 있다,그는 애완동물을 허용했다. 이를 일어나지 않게 하는 것은 아파트 규정에 어긋나는 것이다,"그가 알레르기가 있었다면, 그가 애완동물을 허용했던 것은 일어나지 않을 것이다"
34,그는 휴대폰을 받았다,그는 휴대폰이 없었다,그는 휴대폰을 받았다. 이는 그가 주소록을 잃어버렸다면 일어나지 않을 수 있다,그는 휴대폰을 받았다. 이를 일어나지 않게 하는 것은 통화 중요한 상황이 발생한 것이다,"그가 주머니를 잊어버렸다면, 그가 휴대폰을 받았던 것은 일어나지 않을 것이다"
35,그는 C를 받았다,그는 시험을 침대에서 뒹굴고 있었다,그는 C를 받았다. 이는 그가 시험을 졸업 전날에 공부를 시작했다면 일어나지 않을 수 있다,그는 C를 받았다. 이를 일어나지 않게 하는 것은 시험을 다시 치르는 것이다,"그가 열심히 공부하지 않았다면, 그가 C를 받았던 것은 일어나지 않을 것이다"
36,그는 TV를 구입했다,그는 전기가 차단되었다,그는 TV를 구입했다. 이는 그가 돈이 부족해서 물건을 살 수 없었다면 일어나지 않을 수 있다,그는 TV를 구입했다. 이를 일어나지 않게 하는 것은 결국 그가 돈을 다 써버릴 것이라는 걱정이다,"그가 돈이 없었다면, 그가 TV를 구입했던 것은 일어나지 않을 것이다"
37,그는 다리를 심하게 다쳤다,그는 안전장비를 착용했다,그는 다리를 심하게 다쳤다. 이는 응급실이 가득 차 있었다면 일어나지 않을 수 있다,그는 다리를 심하게 다쳤다. 이를 일어나지 않게 하는 것은 의료진의 전문적인 치료와 재활 프로그램을 받는 것이다,"그가 안전모를 착용했다면, 그가 다리를 심하게 다쳤던 것은 일어나지 않을 것이다"
38,그는 그녀의 바지에 오줌을 쌌다,그는 화장실에 갔다,그는 그녀의 바지에 오줌을 쌌다. 이는 그가 마음이 아프거나 병원에 가야할 정도로 술에 취했다면 일어나지 않을 수 있다,그는 그녀의 바지에 오줌을 쌌다. 이를 일어나지 않게 하는 것은 긴급한 화장실이 없는 것이다,"그가 화장실을 가서 볼일을 보았다면, 그가 그녀의 바지에 오줌을 쌌던 것은 일어나지 않을 것이다"
39,그는 찾을 수 없었다,그는 항상 집에 있었다,그는 찾을 수 없었다. 이는 그가 실종되었다면 일어나지 않을 수 있다,그는 찾을 수 없었다. 이를 일어나지 않게 하는 것은 그가 실종되었기 때문이다,"그가 지갑을 잃어버렸다면, 그가 찾을 수 없었던 것은 일어나지 않을 것이다"
40,그는 곧 나아질 겄다,그는 심각한 질병에 걸렸다,그는 곧 나아질 겄다. 이는 그가 의지를 잃었다면 일어나지 않을 수 있다,그는 곧 나아질 겄다. 이를 일어나지 않게 하는 것은 병이 악화되는 것이다,"의사에게 진단을 받지 않았다면, 그가 곧 나아질 것은 일어나지 않을 것이다"
41,그는 새 카메라를 구입했다,그의 신용카드가 거부되었다,그는 새 카메라를 구입했다. 이는 그가 사진을 찍는 것을 멈추었다면 일어나지 않을 수 있다,그는 새 카메라를 구입했다. 이를 일어나지 않게 하는 것은 그가 사진을 찍는 것을 싫어하는 것이다,"그가 이미 완벽한 카메라를 가지고 있었다면, 그가 새 카메라를 구입했던 것은 일어나지 않을 것이다"
42,그는 어젯밤부터 시작했다,그는 어젯밤에 잠을 자지 않았다,그는 어젯밤부터 시작했다. 이는 그가 충분한 휴식을 취하지 않았다면 일어나지 않을 수 있다,그는 어젯밤부터 시작했다. 이를 일어나지 않게 하는 것은 그가 충분한 휴식을 취하지 않는 것이다,"그가 아침에 일찍 일어나야 했다면, 그가 어젯밤부터 시작했던 것은 일어나지 않을 것이다"
43,그는 강아지를 키우고 싶다고 했다,그는 아파트에서 반려동물을 키울 수 없었다,그는 강아지를 키우고 싶다고 했다. 이는 그가 애완동물에 알레르기가 있다면 일어나지 않을 수 있다,그의 아파트에서는 반려동물을 키울 수 없는 규정이었다,"그가 알레르기를 가지고 있었다면, 그가 강아지를 키우고 싶다고 했던 것은 일어나지 않을 것이다"
44,그는 등산했다,그는 산이 폭포로 떨어졌다,그는 등산했다. 이는 그가 아주 좋은 체력을 가지고 있었다면 일어나지 않을 수 있다,그는 등산했다. 이를 일어나지 않게 하는 것은 날씨가 너무 덥거나 추운 것이다,"그가 다리를 다쳤다면, 그가 등산했던 것은 일어나지 않을 것이다"
45,그는 휴대폰을 가지고 있었다,그는 산에서 등산 중이었다,그는 휴대폰을 가지고 있었다. 이는 그가 긴급한 연락이 와야 한다면 일어나지 않을 수 있다,그는 휴대폰을 가지고 있었다. 이를 일어나지 않게 하는 것은 배터리가 다 떨어진 것이다,"그가 전날에 잃어버렸다면, 그가 휴대폰을 가지고 있었던 것은 일어나지 않을 것이다"
46,그는 전화 한 통을 받았다,전화가 벨소리를 울리지 않았다,그는 전화 한 통을 받았다. 이는 그가 전화를 꺼냈을 때 배터리가 없었다면 일어나지 않을 수 있다,그는 전화 한 통을 받았다. 이를 일어나지 않게 하는 것은 배터리가 없는 것이다,"그가 전화를 꺼냈다면, 그가 전화 한 통을 받았던 것은 일어나지 않을 것이다"
47,그는 더 높이 올라갔다,그는 발이 미끄러지지 않았다,그는 더 높이 올라갔다. 이는 그가 악천후로 인해 정상에 도달하지 못했다면 일어나지 않을 수 있다,그는 높은 곳에서 두려움을 느끼는 것이다,"다리를 다친 상태였다면, 그가 더 높이 올라갔던 것은 일어나지 않을 것이다"
48,그는 이발이 필요했다,그는 머리카락이 없었다,그는 이발이 필요했다. 이는 그가 머리를 깎지 않았다면 일어나지 않을 수 있다,그는 이발이 필요했다. 이를 일어나지 않게 하는 것은 미용사가 휴가 중인 것이다,"그가 머리를 길게 자르지 않았다면, 그가 이발이 필요했던 것은 일어나지 않을 것이다"
49,그는 지갑을 집에 두고 왔다,그는 지갑을 가지고 왔다,그는 지갑을 집에 두고 왔다. 이는 그가 현금이 필요하지 않았다면 일어나지 않을 수 있다,그는 지갑을 집에 두고 왔다. 이를 일어나지 않게 하는 것은 혼자 외출할 때 항상 지갑을 가지고 다니는 것이다,"그가 여행을 가기 전에 지갑을 분실했다면, 그가 지갑을 집에 두고 왔던 것은 일어나지 않을 것이다"
50,그는 목록을 잊어버렸다,그는 사람들에게 목록을 알려주지 않았다,그는 목록을 잊어버렸다. 이는 그가 모든 것을 기억했다면 일어나지 않을 수 있다,그는 목록을 잊어버렸다. 이를 일어나지 않게 하는 것은 다시 한 번 확인하는 것이다,"그가 슈퍼마켓에 갔다면, 그가 목록을 잊어버렸던 것은 일어나지 않을 것이다"
51,그는 페이지를 넘겼다,그는 책을 읽지 않았다,그는 페이지를 넘겼다. 이는 그가 책을 읽는 것을 싫어했다면 일어나지 않을 수 있다,그는 페이지를 넘겼다. 이를 일어나지 않게 하는 것은 책이 끝나는 것을 막고 싶은 것이다,"책이 너무 지루했다면, 그가 페이지를 넘겼던 것은 일어나지 않을 것이다"
52,그는 도넛도 먹었다,그는 금식 중이었다,그는 도넛도 먹었다. 이는 그가 당뇨병이 있었다면 일어나지 않을 수 있다,그는 도넛도 먹었다. 이를 일어나지 않게 하는 것은 당뇨병이 없는 것이다,"그가 당뇨병이 있었다면, 그가 도넛도 먹었던 것은 일어나지 않을 것이다"
53,그는 그것을 학교에 가져왔다,그는 집을 나오기 전에 그것을 잊어버렸다,그는 그것을 학교에 가져왔다. 이는 그가 집에 두고 온 것이 없었다면 일어나지 않을 수 있다,그는 그것을 학교에 가져왔다. 이를 일어나지 않게 하는 것은 학교에서 그것을 사용할 수 없는 것이다,"그가 그것을 잊어버렸다면, 그가 그것을 학교에 가져왔던 것은 일어나지 않을 것이다"
54,그는 좋아하는 사람에게 물어봤다,그 사람은 청각 장애가 있었다,그는 좋아하는 사람에게 물어봤다. 이는 그가 거절당할 것을 두려워했다면 일어나지 않을 수 있다,그는 좋아하는 사람에게 물어봤다. 이를 일어나지 않게 하는 것은 거절당할까봐 두려워하는 것이다,"그가 자신의 감정을 표현하는 것을 두려워했다면, 그가 좋아하는 사람에게 물어봤던 것은 일어나지 않을 것이다"
55,그는 자신을 인식했다,그는 광범위한 기억상실증을 겪고 있었다,그는 자신을 인식했다. 이는 그가 기억상실증에 걸렸다면 일어나지 않을 수 있다,그는 자신을 인식했다. 이를 일어나지 않게 하는 것은 자존감이 떨어지는 것이다,"그가 알코올에 취해 있었다면, 그가 자신을 인식했던 것은 일어나지 않을 것이다"
56,그는 새 옷을 구입했다,그는 돈이 없었다,그는 새 옷을 구입했다. 이는 그가 신용카드를 잊었다면 일어나지 않을 수 있다,그는 새 옷을 구입했다. 이를 일어나지 않게 하는 것은 지갑을 잃어버린 것이다,"그가 돈이 없었다면, 그가 새 옷을 구입했던 것은 일어나지 않을 것이다"
57,그는 모든 인형을 외웠다,그는 인형을 한 개도 가지고 있지 않았다,그는 모든 인형을 외웠다. 이는 그가 기억력이 뛰어나지 않았다면 일어나지 않을 수 있다,그는 모든 인형을 외웠다. 이를 일어나지 않게 하는 것은 그가 정신병자라는 것이다,"그가 집중력이 없었다면, 그가 모든 인형을 외웠던 것은 일어나지 않을 것이다"
58,그는 훨씬 좋아 보였다,그는 심각한 질병으로 힘들어했다,그는 훨씬 좋아 보였다. 이는 그가 전날 밤에 술을 마시지 않았다면 일어나지 않을 수 있다,그는 훨씬 좋아 보였다. 이를 일어나지 않게 하는 것은 실제로 그가 많이 아팠던 것이다,"그가 웃음이 없었다면, 그가 훨씬 좋아 보였던 것은 일어나지 않을 것이다"
59,그는 요리하고 싶어 하지 않았다,그는 요리에 대한 열정이 없었다,그는 요리하고 싶어 하지 않았다. 이는 그가 배달음식을 시킬 수 없었다면 일어나지 않을 수 있다,그는 요리하고 싶어 하지 않았다. 이를 일어나지 않게 하는 것은 그의 요리 기술이 부족한 것이다,"그가 배가 고팠다면, 그가 요리하고 싶어 하지 않았던 것은 일어나지 않을 것이다"
60,그는 새 자전거를 구입했다,그는 돈이 없었다,그는 새 자전거를 구입했다. 이는 그가 돈을 벌지 못했다면 일어나지 않을 수 있다,그는 새 자전거를 구입했다. 이를 일어나지 않게 하는 것은 돈이 없어서 빌려야 하는 것이다,"그가 돈이 부족했다면, 그가 새 자전거를 구입했던 것은 일어나지 않을 것이다"
61,그는 목줄을 사용했다,그는 고양이를 키우지 않았다,그는 목줄을 사용했다. 이는 그가 개를 훈련하고 있었다면 일어나지 않을 수 있다,그는 목줄을 사용했다. 이를 일어나지 않게 하는 것은 강아지가 너무 흥분해서 목줄을 물고 달아나는 것이다,"그가 강아지를 훈련시키는 방법을 잘 몰랐다면, 그가 목줄을 사용했던 것은 일어나지 않을 것이다"
62,그는 커피를 주문했다,그는 카페가 문을 닫았다,그는 커피를 주문했다. 이는 그가 카페인 중독이었다면 일어나지 않을 수 있다,그는 커피를 주문했다. 이를 일어나지 않게 하는 것은 카페인 중독이 되는 것이다,"그가 수면제를 복용했다면, 그가 커피를 주문했던 것은 일어나지 않을 것이다"
63,그는 태클을 당했다,그는 상대방에게 빠르게 피할 수 있었다,그는 태클을 당했다. 이는 그가 축구를 잘 몰랐다면 일어나지 않을 수 있다,그는 태클을 당했다. 이를 일어나지 않게 하는 것은 강력한 바디체크를 받는 것이다,"그가 농구 경기에서 상대 선수를 잘 못 따라잡았다면, 그가 태클을 당했던 것은 일어나지 않을 것이다"
64,그는 그녀에게 몸을 기울였다,그녀가 이미 다른 사람과 결혼했었다,그는 그녀에게 몸을 기울였다. 이는 그가 무관심했다면 일어나지 않을 수 있다,그는 그녀에게 몸을 기울였다. 이를 일어나지 않게 하는 것은 그녀가 이미 다른 사람과 결혼했기 때문이다,"그녀가 너무 멀리 있었다면, 그가 그녀에게 몸을 기울였던 것은 일어나지 않을 것이다"
65,그는 오른쪽으로 향했다,그는 왼쪽으로 향했다,그는 오른쪽으로 향했다. 이는 그가 왼쪽을 선택했다면 일어나지 않을 수 있다,그는 오른쪽으로 향했다. 이를 일어나지 않게 하는 것은 왼쪽으로 가야 하는 길이라는 것이다,"그가 왼쪽으로 가야 했다면, 그가 오른쪽으로 향했던 것은 일어나지 않을 것이다"
66,그는 배심원 의무를 위해 소환되었다,그는 범죄자였다,그는 배심원 의무를 위해 소환되었다. 이는 그가 병원에 입원 중이었다면 일어나지 않을 수 있다,그는 배심원 의무를 위해 소환되었다. 이를 일어나지 않게 하는 것은 병가나 사정이 있는 경우일 것이다,"그가 시민권을 가지고 있었다면, 그가 배심원 의무를 위해 소환되었던 것은 일어나지 않을 것이다"
67,그는 자신을 과시했다,그는 자신을 낮추었다,그는 자신을 과시했다. 이는 그가 자만심에 빠져 있지 않았다면 일어나지 않을 수 있다,그는 자신을 과시했다. 이를 일어나지 않게 하는 것은 다른 사람들의 비판이다,"그가 자신의 불안정한 정신 상태를 알고 있었다면, 그가 자신을 과시했던 것은 일어나지 않을 것이다"
68,그는 쿠키도 만들었다,그는 오븐이 고장나 있었다,그는 쿠키도 만들었다. 이는 그가 오븐을 고장내었다면 일어나지 않을 수 있다,그는 쿠키도 만들었다. 이를 일어나지 않게 하는 것은 오븐이 고장나서 쿠키를 굽지 못하는 것이다,"오븐이 고장이 났다면, 그가 쿠키도 만들었던 것은 일어나지 않을 것이다"
69,그는 유치원에 입학했다,그는 이미 초등학교에 다니고 있었다,그는 유치원에 입학했다. 이는 그가 아직 어린 나이였다면 일어나지 않을 수 있다,그는 유치원에 입학했다. 이를 일어나지 않게 하는 것은 코로나19로 인한 학교 휴교일 수도 있다,"그가 6세보다 나이가 많았다면, 그가 유치원에 입학했던 것은 일어나지 않을 것이다"
70,그는 구걸하러 갔다,그는 부유한 가족이었다,그는 구걸하러 갔다. 이는 그가 돈이 없었다면 일어나지 않을 수 있다,그는 구걸하러 갔다. 이를 일어나지 않게 하는 것은 실직한 것이다,"그가 부유한 친척이 있었다면, 그가 구걸하러 갔던 것은 일어나지 않을 것이다"
71,그는 면도를 중단했다,그는 수염을 키우기로 결심했다,그는 면도를 중단했다. 이는 그가 수염을 길러야 하는 연극에 출연했다면 일어나지 않을 수 있다,그는 면도를 중단했다. 이를 일어나지 않게 하는 것은 수염을 길러야 하는 연극의 역할 때문이다,"그가 면도기를 잃어버렸다면, 그가 면도를 중단했던 것은 일어나지 않을 것이다"
72,그는 약속을 잡았다,그는 시간이 없었다,그는 약속을 잡았다. 이는 그가 시간에 늦는 버릇이 없었다면 일어나지 않을 수 있다,그는 약속을 잡았다. 이를 일어나지 않게 하는 것은 갑자기 생긴 긴급 상황이다,"그가 다른 일정이 있었다면, 그가 약속을 잡았던 것은 일어나지 않을 것이다"
73,그는 스스로 일을 자초했다,그는 대기업에서 취직한 것을 거절했다,그는 스스로 일을 자초했다. 이는 그가 부모님의 도움을 받지 않았다면 일어나지 않을 수 있다,그는 스스로 일을 자초했다. 이를 일어나지 않게 하는 것은 새로운 일을 찾기 싫어하는 것이다,"그가 자신의 능력을 너무 낮게 평가했다면, 그가 스스로 일을 자초했던 것은 일어나지 않을 것이다"
74,그는 방과 후 축구를 했다,그는 다치거나 부상을 입지 않았다,그는 방과 후 축구를 했다. 이는 그가 다리를 다쳤다면 일어나지 않을 수 있다,그는 방과 후 축구를 했다. 이를 일어나지 않게 하는 것은 다리에 부상을 입은 것이다,"그가 다른 활동에 참여하고 있었다면, 그가 방과 후 축구를 했던 것은 일어나지 않을 것이다"
